Udise_Code,ClassCode,Total_Seats,RTE_Seats,admitted,Dropout,Retaining
22110406813,C006,0,0,0,0,0
22131309542,C011,0,0,0,0,0
22110610903,C012,0,0,0,0,0
22091118206,C007,0,0,0,0,0
22110813805,C001,56,14,6,1,5
22061906034,C011,0,0,0,0,0
22122102470,C008,0,0,0,0,0
22110440904,C011,0,0,0,0,0
22012300345,C003,44,11,11,0,11
22060400220,C010,50,12,12,2,10
22220508704,C011,0,0,0,0,0
22271502417,C001,40,10,0,0,0
22091105431,C004,30,7,5,0,5
22060704810,C005,0,0,0,0,0
22060702804,C008,40,10,10,4,6
22220110414,C007,0,0,0,0,0
22012003207,C005,0,0,0,0,0
22110407403,C002,0,0,0,0,0
22090000102,C008,0,0,0,0,0
22271710409,C007,0,0,0,0,0
22130300950,C011,0,0,0,0,0
22070325101,C011,0,0,0,0,0
22070307205,C007,0,0,0,0,0
22241207603,C012,0,0,0,0,0
22012014302,C009,0,0,0,0,0
22050916504,C008,40,10,4,0,4
22012001902,C011,0,0,0,0,0
22110406137,C005,0,0,0,0,0
22090201721,C008,40,10,7,0,7
22110421205,C002,40,10,2,0,2
22050807605,C005,0,0,0,0,0
22072500405,C001,30,7,1,0,1
22070328717,C005,30,7,7,0,7
22070321402,C007,30,8,2,0,2
22071116106,C012,0,0,0,0,0
22271403934,C002,30,7,5,0,5
22110410603,C004,20,5,3,0,3
22070610712,C003,0,0,0,0,0
22060514010,C010,0,0,0,0,0
22230211904,C005,40,10,4,0,4
22231003508,C004,37,10,9,0,9
22153308635,C012,0,0,0,0,0
22061300607,C010,3,1,1,0,1
22020304204,C012,0,0,0,0,0
22100722233,C011,45,11,1,0,1
22220813424,C010,0,0,0,0,0
22031006235,C001,80,20,20,0,20
22191604943,C001,0,0,0,0,0
22072516628,C005,100,26,23,0,23
22101113504,C012,0,0,0,0,0
22110407331,C012,0,0,0,0,0
22041508806,C004,20,5,1,0,1
22110406812,C012,0,0,0,0,0
22050916803,C002,40,10,4,0,4
22240208103,C003,40,10,6,0,6
22153319502,C009,60,15,4,0,4
22110612603,C002,35,7,7,0,7
22110420813,C001,50,13,4,0,4
22100609205,C005,88,22,18,0,18
22151705806,C005,0,0,0,0,0
22060405804,C009,28,4,4,0,4
22050900103,C003,25,6,6,2,4
22091109107,C009,45,11,3,0,3
22132703002,C012,0,0,0,0,0
22051002109,C004,66,21,17,2,15
22110608818,C012,0,0,0,0,0
22041507304,C005,0,0,0,0,0
22140705405,C003,12,3,1,0,1
22261006209,C011,40,10,7,0,7
22061711213,C010,0,0,0,0,0
22100712304,C011,0,0,0,0,0
22110428408,C006,0,0,0,0,0
22041409304,C011,0,0,0,0,0
22110616903,C003,28,7,4,0,4
22112200703,C004,63,15,15,0,15
22061903504,C005,0,0,0,0,0
22041514496,C001,0,0,0,0,0
22050907928,C004,152,11,0,0,10
22090500203,C010,16,4,4,0,4
22061904502,C003,0,0,0,0,0
22250504319,C010,0,0,0,0,0
22072505905,C001,0,0,0,0,0
22012300609,C012,0,0,0,0,0
22071403416,C004,120,30,29,0,29
22090402503,C005,0,0,0,0,0
22062400152,C011,0,0,0,0,0
22061907704,C004,0,0,0,0,0
22040205318,C005,35,9,5,0,5
22101100807,C004,50,12,12,2,10
22012208913,C010,0,0,0,0,0
22101100304,C011,0,0,0,0,0
22240204259,C011,0,0,0,0,0
22110432001,C002,24,6,3,0,3
22020110810,C006,40,10,3,1,2
22050900130,C011,0,0,0,0,0
22261109713,C002,0,0,0,0,0
22071509207,C002,40,10,10,0,10
22072516614,C009,0,0,0,0,0
22110428512,C003,110,27,27,5,22
22172802805,C009,0,0,0,0,0
22040301508,C004,0,0,0,0,0
22112211305,C011,0,0,0,0,0
22252627005,C012,0,0,0,0,0
22020106113,C008,40,10,8,0,8
22100714704,C006,0,0,0,0,0
22100726621,C007,47,13,10,1,9
22110612702,C004,16,4,3,0,3
22052303321,C006,0,0,0,0,0
22220901305,C009,0,0,0,0,0
22112208905,C008,45,11,10,1,9
22090201708,C002,0,0,0,0,0
22133000917,C002,0,0,0,0,0
22241601307,C005,0,0,0,0,0
22060702804,C003,0,0,0,0,0
22112215808,C005,0,0,0,0,0
22112214012,C010,0,0,0,0,0
22061707319,C008,0,0,0,0,0
22252309302,C004,20,5,5,0,5
22110439503,C012,0,0,0,0,0
22070306316,C006,0,0,0,0,0
22112206605,C001,30,7,7,0,7
22271404303,C007,40,10,10,0,10
22110407423,C005,30,7,2,0,2
22133010702,C009,0,0,0,0,0
22110420904,C007,0,0,0,0,0
22041509305,C006,0,0,0,0,0
22183702526,C012,0,0,0,0,0
22203601017,C011,0,0,0,0,0
22061903306,C002,28,7,7,0,7
22241609004,C002,0,0,0,0,0
22241014210,C002,50,12,5,0,5
22041514444,C011,46,4,4,0,4
22151722708,C011,0,0,0,0,0
22020300138,C009,40,10,3,1,2
22041515026,C007,48,12,4,0,4
22271809610,C003,0,0,0,0,0
22051027451,C012,0,0,0,0,0
22031309621,C008,32,8,8,1,7
22051003002,C003,60,15,14,0,14
22072503613,C012,0,0,0,0,0
22060405811,C004,0,0,0,0,0
22072503207,C010,0,0,0,0,0
22140149202,C009,0,0,0,0,0
22012210809,C009,30,8,3,0,3
22100709012,C012,0,0,0,0,0
22020204310,C010,0,0,0,0,0
22060200109,C008,56,14,14,1,13
22252611602,C005,40,10,2,1,1
22112207706,C001,0,0,0,0,0
22050903609,C011,35,8,1,0,1
22040913005,C006,40,10,8,0,8
22061701452,C005,100,25,24,6,18
22271501604,C006,28,7,7,0,7
22050909006,C010,0,0,0,0,0
22081322413,C008,0,0,0,0,0
22060209710,C006,0,0,0,0,0
22110415104,C012,0,0,0,0,0
22050907907,C008,60,15,12,0,12
22250506224,C008,0,0,0,0,0
22122117706,C007,0,0,0,0,0
22100605802,C005,0,0,0,0,0
22132705306,C006,60,15,15,0,15
22132705403,C004,10,2,2,0,2
22240200402,C005,23,5,5,0,5
22070321405,C007,0,0,0,0,0
22041404507,C010,0,0,0,0,0
22020104607,C005,30,8,4,0,4
22271807208,C003,0,0,0,0,0
22110420812,C010,0,0,0,0,0
22110407304,C003,20,5,2,0,2
22060708214,C011,0,0,0,0,0
22040200606,C008,0,0,0,0,0
22071500802,C010,0,0,0,0,0
22110407704,C003,25,6,6,0,6
22041515042,C002,0,0,0,0,0
22030805806,C003,0,0,0,0,0
22100603405,C002,0,0,0,0,0
22220908606,C007,0,0,0,0,0
22261009209,C003,0,0,0,0,0
22020105104,C006,20,5,3,0,3
22091107805,C005,50,14,14,0,14
22110400604,C002,0,0,0,0,0
22142112103,C005,44,11,11,2,9
22241606035,C010,0,0,0,0,0
22271401720,C003,0,0,0,0,0
22080703376,C010,0,0,0,0,0
22160808015,C007,0,0,0,0,0
22122808009,C009,3,0,0,0,0
22100715022,C011,70,17,4,0,4
22091105434,C004,40,10,6,0,6
22110431802,C004,30,10,9,0,9
22091115705,C006,30,7,4,0,4
22070314703,C012,0,0,0,0,0
22220407834,C005,10,3,2,2,0
22241212804,C008,0,0,0,0,0
22090504712,C008,56,14,13,0,13
22110402408,C009,0,0,0,0,0
22031310706,C008,0,0,0,0,0
22101100327,C006,16,4,4,0,4
22153305504,C011,0,0,0,0,0
22110414103,C009,41,10,10,0,10
22070310104,C010,0,0,0,0,0
22070322805,C007,0,0,0,0,0
22100727301,C012,0,0,0,0,0
22020303709,C010,40,10,10,0,10
22020107408,C002,0,0,0,0,0
22041602205,C004,41,10,10,0,10
22020110863,C009,20,5,5,0,5
22012004005,C006,0,0,0,0,0
22150407114,C004,30,8,0,0,0
22271403934,C007,0,0,0,0,0
22110405704,C009,0,0,0,0,0
22070320901,C001,60,14,1,0,1
22100605502,C012,0,0,0,0,0
22271801604,C006,20,5,5,0,5
22100700611,C001,0,0,0,0,0
22072507904,C005,0,0,0,0,0
22231214611,C008,35,9,3,0,3
22250504320,C008,30,7,3,1,2
22060400216,C009,100,25,2,0,2
22271502104,C006,0,0,0,0,0
22020110850,C001,32,8,3,0,3
22252309203,C005,24,6,1,0,1
22062407909,C010,0,0,0,0,0
22230202803,C006,0,0,0,0,0
22110600105,C003,40,6,6,0,6
22261010108,C012,0,0,0,0,0
22061901307,C005,0,0,0,0,0
22040319212,C012,0,0,0,0,0
22110438110,C003,34,9,9,0,9
22041629727,C008,16,1,1,0,1
22060508807,C007,0,0,0,0,0
22261300203,C004,40,10,2,0,2
22110402109,C009,0,0,0,0,0
22271807104,C006,0,0,0,0,0
22271400502,C004,0,0,0,0,0
22041624502,C007,0,0,0,0,0
22141803514,C001,25,6,5,0,5
22110810613,C009,15,3,1,0,1
22162202316,C004,50,12,11,7,4
22110419503,C003,30,9,9,0,9
22090307516,C004,36,9,9,0,9
22070311903,C001,100,25,2,0,2
22081221101,C006,40,10,10,1,9
22081325003,C004,40,10,10,0,10
22110432002,C011,0,0,0,0,0
22070304905,C008,0,0,0,0,0
22110432906,C008,30,2,2,0,2
22143202003,C007,0,0,0,0,0
22091011405,C001,11,11,5,0,5
22072202809,C001,40,10,0,0,0
22100701123,C008,0,0,0,0,0
22070315105,C005,0,0,0,0,0
22191214703,C007,NULL,NULL,NULL,NULL,NULL
22030107523,C006,0,0,0,0,0
22020300127,C003,20,5,4,0,4
22122504749,C008,0,0,0,0,0
22012410706,C008,40,10,3,0,3
22062405308,C012,0,0,0,0,0
22172807026,C012,0,0,0,0,0
22070307316,C002,0,0,0,0,0
22271406712,C010,0,0,0,0,0
22041706508,C006,60,15,13,0,13
22110411207,C011,0,0,0,0,0
22110437205,C012,0,0,0,0,0
22100717502,C012,0,0,0,0,0
22271707902,C008,0,0,0,0,0
22261104107,C003,0,0,0,0,0
22271403110,C009,0,0,0,0,0
22060105118,C006,0,0,0,0,0
22261300235,C012,0,0,0,0,0
22090201728,C003,30,7,6,1,5
22062406904,C003,0,0,0,0,0
22241212422,C011,0,0,0,0,0
22012300345,C008,40,10,8,0,8
22152903301,C011,0,0,0,0,0
22260808204,C001,0,0,0,0,0
22012101204,C008,0,0,0,0,0
22220505703,C003,0,0,0,0,0
22031300212,C002,0,0,0,0,0
22231010004,C001,0,0,0,0,0
22151704308,C004,0,0,0,0,0
22080714303,C007,0,0,0,0,0
22191205304,C009,38,9,4,0,4
22030700105,C009,50,12,12,1,11
22090815502,C012,0,0,0,0,0
22081337305,C004,0,0,0,0,0
22090201721,C003,0,0,0,0,0
22050907924,C010,30,7,3,0,3
22100701108,C005,0,0,0,0,0
22100720701,C009,0,0,0,0,0
22252614403,C006,40,10,5,1,4
22061307205,C001,33,8,6,0,6
22070325009,C005,0,0,0,0,0
22110431102,C009,30,7,1,0,1
22260804716,C002,0,0,0,0,0
22112208906,C001,0,0,0,0,0
22110428510,C008,15,4,4,1,3
22250506214,C006,0,0,0,0,0
22091105426,C012,0,0,0,0,0
22240202104,C009,20,5,1,0,1
22020110848,C005,30,8,2,0,2
22110429106,C001,0,0,0,0,0
22220515403,C010,0,0,0,0,0
22252300703,C002,80,20,2,0,2
22242004004,C006,0,0,0,0,0
22030500503,C005,0,0,0,0,0
22271607505,C009,0,0,0,0,0
22071502212,C008,0,0,0,0,0
22252610213,C006,0,0,0,0,0
22240201405,C005,51,14,14,2,12
22110810616,C004,0,0,0,0,0
22110436506,C006,20,5,2,0,2
22020200110,C008,0,0,0,0,0
22091107011,C011,50,12,1,0,1
22133009005,C011,0,0,0,0,0
22231000107,C001,0,0,0,0,0
22191604943,C006,40,10,9,0,9
22122112003,C001,60,8,1,0,1
22051027437,C005,40,10,5,0,5
22061907704,C011,90,22,19,7,12
22060103002,C005,0,0,0,0,0
22020404007,C004,20,5,5,0,5
22090608404,C010,40,10,7,0,7
22271706007,C012,0,0,0,0,0
22080703386,C001,52,8,5,0,5
22220500103,C002,30,8,8,0,8
22271403931,C009,0,0,0,0,0
22060404803,C010,0,0,0,0,0
22051019902,C002,0,0,0,0,0
22220511003,C009,0,0,0,0,0
22240205205,C009,6,1,1,0,1
22020102516,C012,0,0,0,0,0
22101100445,C010,0,0,0,0,0
22110407362,C007,0,0,0,0,0
22012003401,C010,32,8,6,0,6
22012208911,C009,0,0,0,0,0
22271412503,C001,28,15,1,0,1
22080703386,C006,0,0,0,0,0
22191218311,C008,0,0,0,0,0
22040906604,C011,0,0,0,0,0
22220100604,C001,60,15,2,0,2
22120911003,C011,20,5,1,0,1
22153308652,C001,0,0,0,0,0
22110801005,C010,0,0,0,0,0
22100610326,C001,60,15,8,0,8
22060204513,C005,0,0,0,0,0
22261201603,C008,80,20,17,0,17
22061701458,C004,30,7,3,0,3
22070309604,C009,0,0,0,0,0
22090302810,C011,32,8,1,0,1
22271900122,C003,10,3,1,0,1
22081300112,C007,88,19,19,0,19
22061907301,C010,60,15,6,0,6
22061903707,C006,0,0,0,0,0
22271409905,C009,0,0,0,0,0
22132703903,C001,0,0,0,0,0
22220504503,C006,0,0,0,0,0
22122803304,C010,30,7,6,2,4
22241230803,C002,0,0,0,0,0
22210226004,C001,0,0,0,0,0
22061700909,C004,0,0,0,0,0
22110440801,C010,0,0,0,0,0
22041514103,C011,0,0,0,0,0
22091107006,C002,36,9,4,0,4
22070307325,C004,40,10,5,2,3
22110429704,C007,0,0,0,0,0
22041411406,C006,0,0,0,0,0
22110606204,C005,0,0,0,0,0
22012411707,C010,0,0,0,0,0
22153308664,C004,40,10,9,0,9
22040209205,C009,8,2,2,0,2
22012007403,C005,25,6,5,0,5
22142707005,C008,20,5,1,0,1
22140138804,C004,40,10,10,0,10
22050914907,C007,80,20,19,0,19
22072507305,C012,0,0,0,0,0
22070309808,C011,0,0,0,0,0
22140120803,C001,0,0,0,0,0
22090616412,C010,104,26,21,0,21
22122800503,C001,21,6,6,1,5
22100606103,C012,0,0,0,0,0
22020507805,C010,52,13,10,1,9
22030802122,C001,0,0,0,0,0
22133010109,C001,60,15,15,0,15
22060200109,C003,36,9,9,2,7
22091100148,C006,40,10,2,0,2
22271605402,C003,0,0,0,0,0
22133008110,C009,28,7,5,0,5
22271503007,C012,0,0,0,0,0
22040604605,C003,16,4,2,0,2
22031312402,C005,70,17,10,0,10
22070601303,C011,0,0,0,0,0
22110415406,C005,20,5,5,0,5
22100604504,C009,0,0,0,0,0
22231008607,C010,40,10,10,0,10
22110600106,C010,0,0,0,0,0
22110420509,C007,0,0,0,0,0
22020110885,C006,0,0,0,0,0
22041708206,C007,0,0,0,0,0
22230204216,C004,80,20,17,0,17
22153305002,C001,40,10,6,0,6
22071402505,C006,280,70,70,70,0
22142104907,C011,0,0,0,0,0
22100722244,C005,66,16,13,0,13
22101102711,C009,0,0,0,0,0
22041515037,C006,0,0,0,0,0
22040205318,C008,16,4,1,0,1
22133006709,C002,28,7,7,0,7
22070300407,C011,0,0,0,0,0
22061707011,C012,0,0,0,0,0
22261205503,C002,0,0,0,0,0
22112206605,C004,20,5,4,2,2
22100716037,C009,83,21,14,0,14
22072200503,C009,100,25,23,10,13
22191604940,C005,0,0,0,0,0
22110410618,C006,0,0,0,0,0
22090801507,C003,40,10,3,0,3
22090505806,C009,40,9,9,1,8
22090412705,C006,20,5,1,0,1
22241213006,C001,0,0,0,0,0
22261101909,C012,0,0,0,0,0
22220516204,C009,0,0,0,0,0
22110414604,C010,0,0,0,0,0
22020102305,C001,16,4,3,0,3
22110421204,C002,25,6,3,0,3
22061904502,C008,48,12,12,0,12
22100700326,C006,0,0,0,0,0
22220800905,C004,25,6,5,0,5
22020110850,C004,31,9,2,1,1
22100700725,C012,0,0,0,0,0
22183715607,C007,0,0,0,0,0
22230310003,C009,0,0,0,0,0
22271400502,C001,25,5,0,0,0
22071100109,C010,60,15,5,0,5
22122112003,C011,0,0,0,0,0
22062411007,C006,10,2,2,0,2
22070307928,C011,0,0,0,0,0
22260800508,C012,0,0,0,0,0
22020304603,C006,0,0,0,0,0
22110423004,C001,20,5,5,0,5
22271905110,C012,0,0,0,0,0
22061905808,C005,0,0,0,0,0
22220503801,C002,20,5,5,0,5
22012300408,C010,65,17,9,0,9
22061707208,C002,0,0,0,0,0
22100609204,C005,0,0,0,0,0
22271806502,C005,0,0,0,0,0
22152409703,C009,0,0,0,0,0
22041619103,C011,0,0,0,0,0
22110401812,C002,10,1,1,0,1
22231014005,C010,40,8,8,0,8
22250508002,C007,0,0,0,0,0
22101100105,C010,0,0,0,0,0
22101114603,C005,0,0,0,0,0
22070322605,C011,0,0,0,0,0
22012005512,C012,0,0,0,0,0
22070322322,C005,0,0,0,0,0
22091100199,C005,40,10,5,0,5
22071400127,C008,0,0,0,0,0
22041605304,C012,0,0,0,0,0
22230311604,C009,0,0,0,0,0
22110440904,C004,0,0,0,0,0
22142705705,C011,16,3,2,0,2
22081307715,C009,55,13,13,4,9
22051003099,C008,0,0,0,0,0
22012407509,C005,0,0,0,0,0
22100715213,C009,0,0,0,0,0
22020102306,C012,0,0,0,0,0
22110411006,C006,0,0,0,0,0
22061906207,C002,44,11,11,0,11
22230204234,C011,0,0,0,0,0
22071514302,C007,0,0,0,0,0
22081304404,C012,0,0,0,0,0
22040206803,C005,22,3,3,0,3
22191604954,C012,0,0,0,0,0
22271401413,C012,0,0,0,0,0
22271408706,C009,0,0,0,0,0
22090504717,C001,40,10,5,0,5
22133013109,C005,40,10,10,0,10
22110437110,C001,0,0,0,0,0
22060508807,C002,48,12,12,0,12
22220804603,C003,34,8,1,0,1
22050904810,C008,80,20,7,0,7
22271809613,C002,28,7,7,0,7
22060401502,C007,15,3,2,0,2
22060408227,C011,0,0,0,0,0
22100702903,C011,0,0,0,0,0
22140104307,C011,0,0,0,0,0
22160808015,C002,35,8,4,0,4
22060400256,C002,0,15,12,0,12
22040217503,C011,0,0,0,0,0
22191215704,C002,60,15,7,0,7
22030104310,C002,0,0,0,0,0
22080703203,C004,0,0,0,0,0
22060512606,C004,60,15,12,0,12
22271506307,C006,0,0,0,0,0
22133009614,C008,0,0,0,0,0
22012300607,C007,0,0,0,0,0
22220512506,C004,24,4,4,0,4
22110418535,C011,60,15,2,0,2
22110421003,C005,0,0,0,0,0
22060201405,C009,30,7,5,0,5
22260000064,C008,0,0,0,0,0
22271904107,C011,0,0,0,0,0
22040319239,C006,20,5,5,0,5
22100717501,C001,60,15,3,1,2
22271500705,C003,40,10,8,0,8
22261006209,C004,40,10,1,0,1
22100724703,C011,0,0,0,0,0
22091100199,C008,40,10,10,0,10
22271802107,C006,40,10,6,2,4
22072202809,C006,0,0,0,0,0
22122102410,C010,73,4,4,0,4
22080108603,C008,0,0,0,0,0
22192100223,C007,0,0,0,0,0
22012003606,C003,40,10,2,0,2
22041407005,C008,24,6,6,0,6
22041408316,C005,40,10,6,0,6
22230213704,C010,0,0,0,0,0
22100722228,C008,100,25,22,0,22
22122504730,C012,0,0,0,0,0
22012005711,C012,0,0,0,0,0
22191604947,C005,60,15,15,0,15
22080703378,C009,28,7,3,0,3
22020200110,C005,30,8,8,2,6
22071500330,C004,70,17,0,0,0
22213413114,C008,0,0,0,0,0
22030112607,C002,74,15,13,5,8
22191600803,C011,30,7,4,0,4
22101115003,C006,0,0,0,0,0
22260804737,C001,100,25,2,2,0
22080703351,C001,151,50,39,0,39
22051017804,C002,40,9,9,0,9
22142700116,C009,0,0,0,0,0
22240206808,C008,0,0,0,0,0
22100708703,C004,0,0,0,0,0
22110408909,C010,24,6,4,1,3
22100720808,C012,0,0,0,0,0
22041603405,C010,0,0,0,0,0
22110420907,C006,0,0,0,0,0
22152900115,C006,0,0,0,0,0
22070603002,C008,0,0,0,0,0
22110437603,C010,0,0,0,0,0
22041409304,C004,0,0,0,0,0
22110401505,C009,80,3,3,0,3
22110407326,C007,60,15,13,0,13
22012101204,C005,0,0,0,0,0
22241005708,C011,0,0,0,0,0
22061308905,C009,0,0,0,0,0
22130314203,C002,25,6,6,0,6
22231010004,C004,40,10,5,0,5
22020508413,C010,0,0,0,0,0
22271504002,C005,0,0,0,0,0
22110809503,C005,0,0,0,0,0
22070307921,C004,40,10,3,0,3
22031302903,C003,0,0,0,0,0
22110406702,C012,0,0,0,0,0
22020107214,C002,4,1,1,0,1
22140722806,C012,0,0,0,0,0
22071509209,C012,0,0,0,0,0
22051027469,C007,24,7,4,0,4
22041602205,C001,0,0,0,0,0
22091106204,C010,100,25,10,0,10
22050906402,C005,40,10,8,0,8
22060203308,C002,80,20,4,0,4
22112218103,C006,28,7,7,2,5
22241206411,C010,0,0,0,0,0
22251904206,C006,0,0,0,0,0
22110407343,C011,0,0,0,0,0
22191211902,C006,0,0,0,0,0
22070303207,C012,0,0,0,0,0
22112218305,C012,0,0,0,0,0
22072509803,C004,30,7,1,0,1
22110437001,C008,0,0,0,0,0
22070307902,C001,0,0,0,0,0
22020106512,C011,0,0,0,0,0
22090314804,C010,40,10,2,0,2
22090201729,C010,0,0,0,0,0
22050812908,C011,0,0,0,0,0
22153315208,C006,50,13,7,0,7
22040213111,C010,20,5,4,0,4
22012003403,C009,50,12,3,0,3
22100609210,C001,0,0,0,0,0
22140702922,C009,0,0,0,0,0
22070311903,C004,0,0,0,0,0
22241806906,C005,28,7,7,0,7
22151711223,C011,0,0,0,0,0
22191205305,C012,0,0,0,0,0
22060106609,C012,0,0,0,0,0
22060210204,C010,0,0,0,0,0
22072510408,C002,0,0,0,0,0
22031006206,C005,150,38,29,4,25
22241005304,C009,0,0,0,0,0
22192113904,C005,0,0,0,0,0
22041508606,C004,0,0,0,0,0
22171201305,C005,60,15,9,0,9
22070328730,C002,0,0,0,0,0
22110426709,C007,0,0,0,0,0
22110437105,C007,0,0,0,0,0
22061703953,C011,0,0,0,0,0
22061710507,C005,0,0,0,0,0
22091118227,C011,0,0,0,0,0
22260909911,C010,40,10,5,0,5
22110429106,C004,31,12,8,0,8
22080703337,C001,0,0,0,0,0
22050911509,C012,0,0,0,0,0
22110422510,C010,0,0,0,0,0
22241206317,C009,0,0,0,0,0
22241008305,C008,90,23,16,0,16
22251912702,C012,0,0,0,0,0
22100710523,C004,40,10,0,0,0
22070309804,C008,0,0,0,0,0
22271509813,C005,24,6,6,0,6
22072205110,C010,0,0,0,0,0
22191204701,C011,0,0,0,0,0
22240214202,C006,20,5,2,0,2
22110406107,C001,40,10,9,0,9
22040302807,C010,30,8,1,0,1
22061706903,C004,50,12,10,2,8
22100717514,C011,0,0,0,0,0
22090407603,C006,0,0,0,0,0
22153000606,C004,90,23,23,0,23
22070322310,C009,0,0,0,0,0
22061701456,C009,0,0,0,0,0
22070601907,C005,0,0,0,0,0
22101100805,C009,34,8,3,0,3
22110442502,C004,0,0,0,0,0
22100720703,C004,20,5,1,0,1
22250506214,C001,0,0,0,0,0
22153302009,C001,17,8,4,0,4
22230312704,C003,40,10,2,1,1
22261102705,C004,90,23,0,0,0
22060400218,C002,0,0,0,0,0
22231214607,C007,0,0,0,0,0
22133011908,C004,40,10,10,0,10
22110407333,C003,0,0,0,0,0
22100610326,C004,50,10,10,0,10
22220506503,C008,0,0,0,0,0
22242005004,C010,68,17,3,0,3
22020105403,C011,0,0,0,0,0
22192102703,C009,0,0,0,0,0
22100709108,C006,0,0,0,0,0
22271412503,C006,28,15,5,0,5
22061906314,C007,12,3,3,0,3
22050916505,C010,80,20,10,0,10
22070307932,C008,0,0,0,0,0
22060700304,C009,0,0,0,0,0
22110424917,C011,0,0,0,0,0
22072202636,C009,0,0,0,0,0
22060509307,C012,0,0,0,0,0
22100711636,C010,210,15,15,0,15
22241607904,C011,32,8,1,0,1
22070322320,C010,0,0,0,0,0
22220803905,C010,0,0,0,0,0
22081204004,C011,0,0,0,0,0
22031304610,C001,0,0,0,0,0
22080102502,C012,0,0,0,0,0
22062407808,C008,0,0,0,0,0
22012204030,C007,0,0,0,0,0
22261103810,C003,0,0,0,0,0
22012204122,C002,20,5,0,0,0
22122504748,C007,0,0,0,0,0
22072514503,C004,55,13,13,0,13
22041508605,C010,0,0,0,0,0
22152300606,C010,0,0,0,0,0
22072511503,C001,96,24,20,0,20
22231203903,C005,36,14,14,2,12
22220515406,C008,0,0,0,0,0
22162204911,C007,20,5,4,0,4
22110407708,C007,20,5,1,0,1
22122102408,C007,28,7,3,0,3
22040907903,C006,0,0,0,0,0
22090511504,C007,30,7,5,2,3
22081215705,C009,12,2,2,0,2
22090201722,C010,20,5,2,0,2
22020106009,C003,0,0,0,0,0
22090507004,C003,21,0,0,0,0
22100717403,C012,0,0,0,0,0
22012001902,C004,40,10,4,0,4
22090616451,C003,100,25,15,2,13
22271702729,C007,0,0,0,0,0
22110434403,C009,40,10,7,0,7
22230300106,C012,0,0,0,0,0
22071105710,C007,20,5,1,0,1
22271402303,C012,0,0,0,0,0
22110438503,C007,0,0,0,0,0
22070323203,C007,0,0,0,0,0
22090811203,C012,0,0,0,0,0
22012300418,C006,30,7,4,0,4
22061906007,C010,100,25,10,0,10
22070605831,C004,50,12,6,0,6
22133003502,C008,0,0,0,0,0
22100609603,C006,0,0,0,0,0
22231204002,C004,35,8,8,0,8
22271411512,C006,0,0,0,0,0
22070307311,C003,40,3,3,0,3
22172605305,C004,16,4,4,0,4
22242014205,C004,35,9,2,0,2
22191217103,C009,0,0,0,0,0
22030113118,C008,0,0,0,0,0
22142703405,C011,0,0,0,0,0
22241806803,C009,0,0,0,0,0
22091106208,C001,0,0,0,0,0
22110429704,C002,30,7,1,0,1
22070325704,C001,60,15,15,0,15
22140720604,C010,0,0,0,0,0
22012000124,C010,50,13,1,0,1
22110407316,C005,NULL,NULL,NULL,NULL,NULL
22041601715,C006,0,0,0,0,0
22220409319,C007,0,0,0,0,0
22072516616,C004,40,15,15,0,15
22040913633,C003,50,12,10,0,10
22101114005,C008,14,10,10,3,7
22020601803,C007,40,10,10,0,10
22060503803,C001,20,5,0,0,0
22140120803,C006,25,5,5,1,4
22261101923,C006,0,0,0,0,5
22080110507,C010,0,0,0,0,0
22071100132,C006,0,0,0,0,0
22230207803,C004,40,10,10,0,10
22231003508,C011,0,0,0,0,0
22012105202,C004,20,5,0,0,0
22071400127,C003,80,22,22,0,22
22101113507,C006,0,0,0,0,0
22070319355,C003,40,8,7,0,7
22031300215,C004,35,9,7,0,7
22122516104,C002,0,0,0,0,0
22110612203,C009,0,0,0,0,0
22110415804,C003,74,12,12,0,12
22060400246,C007,0,0,0,0,0
22050909404,C008,0,0,0,0,0
22090315105,C011,18,3,3,0,3
22061703703,C006,0,0,0,0,0
22040911703,C012,0,0,0,0,0
22050907922,C005,40,10,4,0,4
22031312402,C008,0,0,0,0,0
22140702604,C006,85,22,22,0,22
22020300132,C010,40,10,7,1,6
22101116803,C009,11,3,2,0,2
22153305002,C004,40,10,8,1,7
22041512602,C003,NULL,NULL,NULL,NULL,NULL
22100700817,C007,0,0,0,0,0
22191208402,C003,0,0,0,0,0
22110422409,C001,16,4,3,0,3
22041708704,C012,0,0,0,0,0
22061700723,C010,0,0,0,0,0
22100716201,C011,60,15,9,1,8
22110437507,C011,0,0,0,0,0
22050902918,C010,0,0,0,0,0
22100717827,C002,40,8,8,0,8
22061700909,C001,26,6,1,0,1
22110407413,C006,20,4,4,1,3
22050900147,C001,40,10,9,0,3
22061905808,C008,140,35,17,10,7
22061901605,C012,0,0,0,0,0
22040909503,C001,32,8,8,0,8
22122800503,C006,0,0,0,0,0
22040302812,C005,0,0,0,0,0
22071508005,C012,0,0,0,0,0
22070324702,C003,0,0,0,0,0
22131308117,C006,0,5,5,1,4
22090504713,C010,30,8,6,1,5
22110429213,C011,0,0,0,0,0
22172500511,C003,0,0,0,0,0
22122102703,C007,26,7,7,0,7
22081307106,C007,0,0,0,0,0
22110416608,C007,0,0,0,0,0
22122514903,C001,52,13,13,0,13
22091102207,C010,0,0,0,0,0
22100704809,C011,0,0,0,0,0
22060408223,C008,0,0,0,0,0
22020700111,C006,0,0,0,0,0
